ghg_id,fabric_group,fabric_name,fabric_type,process_step,country,env_impact_group,indicator_unit,fabric_eKPI_intensity,ePL_eKPI_intensity
510,Synthetic Fibers,acrylic,None,Spinning Weaving and Dyeing,France,GHGs,kg CO2e,4.16284235,0.30587435
511,Synthetic Fibers,nylon,Econyl,Spinning Weaving and Dyeing,France,GHGs,kg CO2e,4.16284235,0.30587435
512,Synthetic Fibers,polyester,recycled,Spinning Weaving and Dyeing,France,GHGs,kg CO2e,4.16284235,0.30587435
513,Leather,goat,conventional,Tanning - WB_FL,France,GHGs,kg CO2e,1.054171113,0.07745763
514,Leather,sheep/lamb,conventional,Tanning - RH_WB,France,GHGs,kg CO2e,0.866120644,0.063640193
515,Leather,sheep/lamb,conventional,Tanning - WB_FL,France,GHGs,kg CO2e,1.054171113,0.07745763
516,Plant Fibers,hemp,None,Ginning,France,GHGs,kg CO2e,0.000160365,1.18E-05
517,Leather,sheep/lamb,conventional,Animal rearing,France,GHGs,kg CO2e,11.37157968,0.835552789
518,Leather,beef/calf,conventional,Animal rearing,France,GHGs,kg CO2e,16.88926613,1.240977404
519,Synthetic Fibers,nylon,conventional,Extraction,France,GHGs,kg CO2e,0.951478599,0.069912063
520,Animal Fibers,cashmere,conventional,Spinning Weaving and Dyeing,Germany,GHGs,kg CO2e,4.709561398,0.34604578
521,Animal Fibers,cashmere,regenerated,Spinning Weaving and Dyeing,Germany,GHGs,kg CO2e,4.709561398,0.34604578
522,Animal Fibers,mohair,conventional,Spinning Weaving and Dyeing,Germany,GHGs,kg CO2e,4.709561398,0.34604578
523,Animal Fibers,mohair,restorative grazing,Spinning Weaving and Dyeing,Germany,GHGs,kg CO2e,4.709561398,0.34604578
524,Animal Fibers,silk,conventional,Spinning Weaving and Dyeing,Germany,GHGs,kg CO2e,4.709561398,0.34604578
525,Animal Fibers,wool,organic,Spinning Weaving and Dyeing,Germany,GHGs,kg CO2e,4.709561398,0.34604578
526,Animal Fibers,wool,regenerated,Spinning Weaving and Dyeing,Germany,GHGs,kg CO2e,4.709561398,0.34604578
527,Animal Fibers,wool,restorative grazing,Spinning Weaving and Dyeing,Germany,GHGs,kg CO2e,4.709561398,0.34604578
528,Plant Fibers,cotton,conventional,Spinning Weaving and Dyeing,Germany,GHGs,kg CO2e,4.550470083,0.334356183
529,Plant Fibers,cotton,organic,Spinning Weaving and Dyeing,Germany,GHGs,kg CO2e,4.550470083,0.334356183
530,Plant Fibers,hemp,None,Spinning Weaving and Dyeing,Germany,GHGs,kg CO2e,4.550470083,0.334356183
531,Plant Fibers,linen,conventional,Spinning Weaving and Dyeing,Germany,GHGs,kg CO2e,4.550470083,0.334356183
532,Plant Fibers,linen,organic,Spinning Weaving and Dyeing,Germany,GHGs,kg CO2e,4.550470083,0.334356183
533,Synthetic Fibers,acrylic,None,Spinning Weaving and Dyeing,Germany,GHGs,kg CO2e,4.831803417,0.355027792
534,Synthetic Fibers,elastic,None,Spinning Weaving and Dyeing,Germany,GHGs,kg CO2e,4.831803417,0.355027792
535,Animal Fibers,mohair,conventional,Washing,Germany,GHGs,kg CO2e,1.520068042,0.111690471
536,Animal Fibers,wool,conventional,Washing,Germany,GHGs,kg CO2e,0.922751245,0.067801255
537,Synthetic Fibers,acrylic,None,Processing,Germany,GHGs,kg CO2e,3.415741349,0.250979397
538,Synthetic Fibers,elastic,None,Processing,Germany,GHGs,kg CO2e,1.246312904,0.091575687
539,Synthetic Fibers,nylon,conventional,Processing,Germany,GHGs,kg CO2e,18.07025374,1.327753166
540,Animal Fibers,wool,conventional,Animal rearing,Germany,GHGs,kg CO2e,125.8174165,9.244722042
541,Animal Fibers,wool,regenerated,Animal rearing,Germany,GHGs,kg CO2e,66.19796795,4.864046891
542,Leather,goat,conventional,Abattoir,Greece,GHGs,kg CO2e,0.787494847,0.057862983
543,Leather,sheep/lamb,conventional,Tanning - RH_WB,Greece,GHGs,kg CO2e,0.866120644,0.063640193
544,Leather,sheep/lamb,conventional,Tanning - WB_FL,Greece,GHGs,kg CO2e,0.658248869,0.048366339
545,Plant Fibers,cotton,conventional,Crop farming,Greece,GHGs,kg CO2e,2.422473167,0.177996749
546,Animal Fibers,wool,regenerated,Spinning Weaving and Dyeing,Hungary,GHGs,kg CO2e,4.547201382,0.334116007
547,Plant Fibers,hemp,None,Spinning Weaving and Dyeing,Hungary,GHGs,kg CO2e,4.361182064,0.320447813
548,Synthetic Fibers,nylon,conventional,Spinning Weaving and Dyeing,Hungary,GHGs,kg CO2e,9.285030796,0.682238845
549,Synthetic Fibers,polyester,recycled,Spinning Weaving and Dyeing,Hungary,GHGs,kg CO2e,4.642515398,0.341119422
550,Fur,None,None,Abattoir,Iceland,GHGs,kg CO2e,1.82541288,0.134126381
551,Leather,beef/calf,conventional,Abattoir,India,GHGs,kg CO2e,0.697972922,0.051285155
552,Leather,sheep/goat,conventional,Abattoir,India,GHGs,kg CO2e,0.740974023,0.054444759
553,Animal Fibers,cashmere,regenerated,Spinning Weaving and Dyeing,India,GHGs,kg CO2e,9.955861953,0.731529696
554,Animal Fibers,mohair,conventional,Spinning Weaving and Dyeing,India,GHGs,kg CO2e,9.955861953,0.731529696
555,Animal Fibers,wool,conventional,Spinning Weaving and Dyeing,India,GHGs,kg CO2e,9.955861953,0.731529696
556,Animal Fibers,wool,organic,Spinning Weaving and Dyeing,India,GHGs,kg CO2e,9.955861953,0.731529696
557,Plant Fibers,cotton,conventional,Spinning Weaving and Dyeing,India,GHGs,kg CO2e,9.722162834,0.71435812
558,Plant Fibers,hemp,None,Spinning Weaving and Dyeing,India,GHGs,kg CO2e,9.722162834,0.71435812
559,Plant Fibers,linen,conventional,Spinning Weaving and Dyeing,India,GHGs,kg CO2e,9.722162834,0.71435812
560,Leather,sheep/goat,conventional,Tanning - RH_WB,India,GHGs,kg CO2e,2.46742562,0.181299733
561,Leather,sheep/lamb,conventional,Tanning - WB_FL - Metal-free,India,GHGs,kg CO2e,1.883717293,0.138410431
562,Plant Fibers,cotton,conventional,Ginning,India,GHGs,kg CO2e,1.031211519,0.075770622
563,Synthetic Fibers,neoprene,None,Processing,India,GHGs,kg CO2e,4.969233364,0.365125771
564,Synthetic Fibers,nylon,conventional,Processing,India,GHGs,kg CO2e,49.58108904,3.64308376
565,Plant Fibers,linen,conventional,Crop farming,India,GHGs,kg CO2e,1.460520591,0.107315086
566,Leather,beef/calf,conventional,Animal rearing,India,GHGs,kg CO2e,18.99453638,1.395666944
567,Leather,deer,None,Animal rearing,India,GHGs,kg CO2e,15.33609917,1.126854914
568,Plant Fibers,cotton,conventional,Crop farming,India,GHGs,kg CO2e,5.769776074,0.423947475
569,Leather,goat,conventional,Animal rearing,India,GHGs,kg CO2e,79.49785891,5.841286757
570,Synthetic Fibers,neoprene,None,Extraction,India,GHGs,kg CO2e,0.095969297,0.007051563
571,Synthetic Fibers,polyester,conventional,Extraction,India,GHGs,kg CO2e,0.194238137,0.014272091
572,Synthetic Fibers,polyester,conventional,Processing,Indonesia,GHGs,kg CO2e,7.908579813,0.581100965
573,Synthetic Fibers,polyester,recycled,Processing,Indonesia,GHGs,kg CO2e,6.66839077,0.489975242
574,Synthetic Fibers,acrylic,None,Extraction,Indonesia,GHGs,kg CO2e,0.183277929,0.013466764
575,Synthetic Fibers,nylon,conventional,Extraction,Indonesia,GHGs,kg CO2e,0.951478599,0.069912063
576,Leather,sheep/lamb,conventional,Abattoir,Iraq,GHGs,kg CO2e,0.152299468,0.011190551
577,Synthetic Fibers,nylon,conventional,Extraction,Ireland,GHGs,kg CO2e,0.951478599,0.069912063
578,Synthetic Fibers,nylon,conventional,Processing,Israel,GHGs,kg CO2e,17.60881494,1.293847896
579,Leather,sheep/lamb,conventional,Animal rearing,Israel,GHGs,kg CO2e,13.03847936,0.958032051
580,Synthetic Fibers,nylon,conventional,Extraction,Israel,GHGs,kg CO2e,0.951478599,0.069912063
581,Animal Fibers,cashmere,conventional,Spinning Weaving and Dyeing,Italy,GHGs,kg CO2e,4.542953634,0.333803894
582,Animal Fibers,cashmere,regenerated,Spinning Weaving and Dyeing,Italy,GHGs,kg CO2e,4.542953634,0.333803894
583,Animal Fibers,mohair,restorative grazing,Spinning Weaving and Dyeing,Italy,GHGs,kg CO2e,4.542953634,0.333803894
584,Animal Fibers,wool,conventional,Spinning Weaving and Dyeing,Italy,GHGs,kg CO2e,4.542953634,0.333803894
585,Plant Fibers,hemp,None,Spinning Weaving and Dyeing,Italy,GHGs,kg CO2e,4.356229812,0.320083935
586,Plant Fibers,linen,conventional,Spinning Weaving and Dyeing,Italy,GHGs,kg CO2e,4.356229812,0.320083935
587,Synthetic Fibers,acrylic,None,Spinning Weaving and Dyeing,Italy,GHGs,kg CO2e,4.637563146,0.340755544
588,Fur,fox,None,Tanning - RH_WB,Italy,GHGs,kg CO2e,0.866120644,0.063640193
589,Fur,lamb,None,Tanning - WB_FL,Italy,GHGs,kg CO2e,1.054171113,0.07745763
590,Leather,goat,conventional,Tanning - RH_WB - Metal-free,Italy,GHGs,kg CO2e,0.63735214,0.046830904
591,Leather,kangaroo,None,Tanning - WB_FL,Italy,GHGs,kg CO2e,1.049040918,0.077080677
592,Leather,sheep/lamb,conventional,Tanning - RH_WB,Italy,GHGs,kg CO2e,0.866120644,0.063640193
593,Leather,sheep/lamb,conventional,Tanning - WB_FL - Metal-free,Italy,GHGs,kg CO2e,0.953909563,0.070090684
594,Leather,sheep/goat,conventional,Tanning - RH_WB - Metal-free,Italy,GHGs,kg CO2e,0.63735214,0.046830904
595,Animal Fibers,wool,regenerated,Washing,Italy,GHGs,kg CO2e,1.246771642,0.091609394
596,Synthetic Fibers,polyester,conventional,Processing,Italy,GHGs,kg CO2e,3.794428291,0.278804285
597,Leather,sheep/lamb,conventional,Animal rearing,Italy,GHGs,kg CO2e,11.47305437,0.843008874
598,Plant Fibers,hemp,None,Crop farming,Italy,GHGs,kg CO2e,1.772987863,0.130274333
599,Leather,beef/calf,salpa,Animal rearing,Italy,GHGs,kg CO2e,0.028128264,0.002066788
600,Animal Fibers,wool,regenerated,Animal rearing,Italy,GHGs,kg CO2e,66.18938948,4.863416569
601,Animal Fibers,cashmere,regenerated,Animal rearing,Italy,GHGs,kg CO2e,898.432524,66.01438172
602,Leather,goat,conventional,Animal rearing,Italy,GHGs,kg CO2e,175.1026243,12.86606525
603,Synthetic Fibers,polyester,conventional,Extraction,Italy,GHGs,kg CO2e,0.20320882,0.014931232
604,Animal Fibers,silk,conventional,Spinning Weaving and Dyeing,Japan,GHGs,kg CO2e,5.607281452,0.412007812
605,Animal Fibers,wool,conventional,Spinning Weaving and Dyeing,Japan,GHGs,kg CO2e,5.607281452,0.412007812
606,Animal Fibers,wool,restorative grazing,Spinning Weaving and Dyeing,Japan,GHGs,kg CO2e,5.607281452,0.412007812
607,Plant Fibers,cotton,organic,Spinning Weaving and Dyeing,Japan,GHGs,kg CO2e,5.350477029,0.39313852
608,Plant Fibers,hemp,None,Spinning Weaving and Dyeing,Japan,GHGs,kg CO2e,5.350477029,0.39313852
609,Plant Fibers,linen,conventional,Spinning Weaving and Dyeing,Japan,GHGs,kg CO2e,5.350477029,0.39313852
610,Synthetic Fibers,nylon,conventional,Spinning Weaving and Dyeing,Japan,GHGs,kg CO2e,11.4965087,0.844732235
611,Synthetic Fibers,polyester,conventional,Spinning Weaving and Dyeing,Japan,GHGs,kg CO2e,5.74825435,0.422366117
612,Synthetic Fibers,polyester,conventional,Processing,Japan,GHGs,kg CO2e,4.685978221,0.344312953
613,Plant Fibers,hemp,None,Crop farming,Japan,GHGs,kg CO2e,1.845608404,0.135610293
614,Leather,sheep/lamb,conventional,Tanning - RH_WB,Jordan,GHGs,kg CO2e,0.860990449,0.06326324
615,Leather,beef/calf,conventional,Abattoir,Kenya,GHGs,kg CO2e,0.513481904,0.037729256
616,Leather,sheep/lamb,conventional,Abattoir,Lebanon,GHGs,kg CO2e,0.551120852,0.040494863
617,Plant Fibers,linen,conventional,Ginning,Lithuania,GHGs,kg CO2e,0.297600062,0.021866844
618,Synthetic Fibers,acrylic,None,Processing,Lithuania,GHGs,kg CO2e,3.415741349,0.250979397
619,Plant Fibers,linen,conventional,Crop farming,Lithuania,GHGs,kg CO2e,0.930077445,0.068339565
620,Synthetic Fibers,polyester,conventional,Extraction,Lithuania,GHGs,kg CO2e,0.20320882,0.014931232
621,Synthetic Fibers,nylon,conventional,Extraction,Lithuania,GHGs,kg CO2e,0.951478599,0.069912063
622,Plant Fibers,cotton,conventional,Crop farming,Mexico,GHGs,kg CO2e,3.630626495,0.266768574
623,Synthetic Fibers,acrylic,None,Processing,Moldova,GHGs,kg CO2e,3.415741349,0.250979397
624,Animal Fibers,cashmere,conventional,Washing,Mongolia,GHGs,kg CO2e,4.954694829,0.364057519
625,Animal Fibers,wool,restorative grazing,Animal rearing,Mongolia,GHGs,kg CO2e,55.19521911,4.05559479
626,Leather,goat,conventional,Animal rearing,Mongolia,GHGs,kg CO2e,79.49785891,5.841286757
627,Leather,goat,conventional,Abattoir,Morocco,GHGs,kg CO2e,0.540602346,0.039721992
628,Leather,sheep/goat,conventional,Tanning - RH_WB,Morocco,GHGs,kg CO2e,1.945007273,0.142913852
629,Leather,sheep/lamb,conventional,Tanning - WB_FL,Morocco,GHGs,kg CO2e,1.054171113,0.07745763
630,Plant Fibers,cotton,conventional,Ginning,Morocco,GHGs,kg CO2e,1.069698986,0.078598576
631,Fur,lamb,None,Animal rearing,Morocco,GHGs,kg CO2e,132.3320193,9.723397365
632,Leather,sheep/lamb,conventional,Animal rearing,Morocco,GHGs,kg CO2e,33.64593171,2.472211679
633,Leather,goat,conventional,Abattoir,Nepal,GHGs,kg CO2e,1.049818622,0.077137821
634,Leather,goat,conventional,Tanning - RH_WB,Nepal,GHGs,kg CO2e,0.866120644,0.063640193
635,Leather,goat,conventional,Animal rearing,Nepal,GHGs,kg CO2e,79.49785891,5.841286757
636,Leather,goat,conventional,Abattoir,Netherlands,GHGs,kg CO2e,0.684736452,0.050312575
637,Leather,beef/calf,conventional,Tanning - RH_WB,Netherlands,GHGs,kg CO2e,0.866120644,0.063640193
638,Leather,beef/calf,conventional,Tanning - RH_WB - Metal-free,Netherlands,GHGs,kg CO2e,0.63735214,0.046830904
639,Synthetic Fibers,elastic,None,Processing,Netherlands,GHGs,kg CO2e,1.246312904,0.091575687
640,Leather,deer,None,Abattoir,New Zealand,GHGs,kg CO2e,0.382433971,0.028100209
641,Leather,beef/calf,conventional,Tanning - RH_WB - Metal-free,New Zealand,GHGs,kg CO2e,0.627541472,0.046110043
642,Animal Fibers,wool,conventional,Washing,New Zealand,GHGs,kg CO2e,2.279511304,0.167492299
643,Leather,sheep/lamb,conventional,Animal rearing,New Zealand,GHGs,kg CO2e,10.42746471,0.766181786
644,Leather,beef/calf,salpa,Animal rearing,New Zealand,GHGs,kg CO2e,0.043281084,0.003180176
645,Leather,sheep/goat,conventional,Animal rearing,New Zealand,GHGs,kg CO2e,33.64593171,2.472211679
646,Leather,goat,conventional,Tanning - RH_WB,Niger,GHGs,kg CO2e,0.866120644,0.063640193
647,Leather,sheep/lamb,conventional,Abattoir,Nigeria,GHGs,kg CO2e,0.589709698,0.043330267
648,Leather,goat,conventional,Tanning - RH_WB,Nigeria,GHGs,kg CO2e,1.90282807,0.139814639
649,Leather,sheep/goat,conventional,Tanning - RH_WB - Metal-free,Nigeria,GHGs,kg CO2e,1.546629272,0.113642118
650,Leather,sheep/goat,conventional,Tanning - WB_FL,Nigeria,GHGs,kg CO2e,1.054171113,0.07745763
651,Leather,sheep/goat,conventional,Tanning - WB_FL - Metal-free,Nigeria,GHGs,kg CO2e,2.160028266,0.15871301
652,Leather,beef/calf,conventional,Abattoir,Norway,GHGs,kg CO2e,0.513481904,0.037729256
653,Leather,beef/calf,conventional,Animal rearing,Norway,GHGs,kg CO2e,16.88422922,1.240607305
654,Plant Fibers,linen,conventional,Ginning,Pakistan,GHGs,kg CO2e,0.297637122,0.021869567
655,Synthetic Fibers,elastic,None,Processing,Pakistan,GHGs,kg CO2e,4.542045281,0.333737151
656,Synthetic Fibers,polyester,conventional,Processing,Pakistan,GHGs,kg CO2e,14.216746,1.044607883
657,Plant Fibers,linen,conventional,Crop farming,Pakistan,GHGs,kg CO2e,1.605367494,0.117958043
658,Leather,beef/calf,salpa,Abattoir,Paraguay,GHGs,kg CO2e,0.000855518,6.29E-05
659,Leather,beef/calf,conventional,Tanning - RH_WB,Paraguay,GHGs,kg CO2e,0.860990449,0.06326324
660,Leather,beef/calf,conventional,Animal rearing,Paraguay,GHGs,kg CO2e,48.1651302,3.53904295
661,Leather,beef/calf,salpa,Animal rearing,Paraguay,GHGs,kg CO2e,0.080248468,0.005896439
662,Fur,None,None,Abattoir,Peru,GHGs,kg CO2e,1.82541288,0.134126381
663,Leather,sheep/goat,conventional,Abattoir,Peru,GHGs,kg CO2e,0.57422169,0.04219225
664,Leather,sheep/goat,conventional,Tanning - RH_WB,Peru,GHGs,kg CO2e,1.571467566,0.115467169
665,Plant Fibers,cotton,organic,Ginning,Peru,GHGs,kg CO2e,0.513326499,0.037717837
666,Plant Fibers,cotton,conventional,Ginning,Peru,GHGs,kg CO2e,0.53885406,0.039593533
667,Plant Fibers,cotton,organic,Crop farming,Peru,GHGs,kg CO2e,1.939977447,0.142544274
668,Animal Fibers,wool,conventional,Animal rearing,Peru,GHGs,kg CO2e,127.1723826,9.344281275
669,Leather,beef/calf,conventional,Abattoir,Poland,GHGs,kg CO2e,0.513481904,0.037729256
670,Leather,beef/calf,conventional,Tanning - WB_FL,Poland,GHGs,kg CO2e,1.054171113,0.07745763
671,Animal Fibers,wool,conventional,Washing,Poland,GHGs,kg CO2e,2.464444843,0.181080714
672,Plant Fibers,linen,conventional,Ginning,Poland,GHGs,kg CO2e,0.297696887,0.021873959
673,Synthetic Fibers,polyester,conventional,Processing,Poland,GHGs,kg CO2e,3.794428291,0.278804285
674,Animal Fibers,cashmere,regenerated,Spinning Weaving and Dyeing,Portugal,GHGs,kg CO2e,4.477701587,0.329009351
675,Animal Fibers,silk,conventional,Spinning Weaving and Dyeing,Portugal,GHGs,kg CO2e,4.477701587,0.329009351
676,Animal Fibers,wool,organic,Spinning Weaving and Dyeing,Portugal,GHGs,kg CO2e,4.477701587,0.329009351
677,Animal Fibers,wool,restorative grazing,Spinning Weaving and Dyeing,Portugal,GHGs,kg CO2e,4.477701587,0.329009351
678,Plant Fibers,cotton,conventional,Spinning Weaving and Dyeing,Portugal,GHGs,kg CO2e,4.280155473,0.314494199
679,Plant Fibers,cotton,recycled,Spinning Weaving and Dyeing,Portugal,GHGs,kg CO2e,4.280155473,0.314494199
680,Synthetic Fibers,nylon,Econyl,Spinning Weaving and Dyeing,Portugal,GHGs,kg CO2e,4.561488807,0.335165809
681,Synthetic Fibers,polyester,recycled,Spinning Weaving and Dyeing,Portugal,GHGs,kg CO2e,4.561488807,0.335165809
682,Leather,beef/calf,conventional,Tanning - WB_FL,Portugal,GHGs,kg CO2e,1.049040918,0.077080677
683,Animal Fibers,wool,conventional,Washing,Portugal,GHGs,kg CO2e,0.901916092,0.066270345
684,Plant Fibers,cotton,conventional,Ginning,Portugal,GHGs,kg CO2e,0.383215431,0.028157629
685,Synthetic Fibers,acrylic,None,Processing,Portugal,GHGs,kg CO2e,3.347819778,0.245988705
686,Synthetic Fibers,elastic,None,Processing,Portugal,GHGs,kg CO2e,1.246312904,0.091575687
687,Synthetic Fibers,nylon,conventional,Processing,Portugal,GHGs,kg CO2e,18.07025374,1.327753166
688,Fur,None,None,Animal rearing,Portugal,GHGs,kg CO2e,114.5217581,8.414747741
689,Synthetic Fibers,elastic,None,Extraction,Portugal,GHGs,kg CO2e,0.069097484,0.005077095
690,Leather,beef/calf,conventional,Abattoir,Romania,GHGs,kg CO2e,0.513481904,0.037729256
691,Synthetic Fibers,polyester,conventional,Processing,Romania,GHGs,kg CO2e,3.794428291,0.278804285
692,Synthetic Fibers,nylon,conventional,Processing,Romania,GHGs,kg CO2e,18.07025374,1.327753166
693,Animal Fibers,wool,conventional,Animal rearing,Romania,GHGs,kg CO2e,46.28601501,3.40097067
694,Leather,sheep/goat,conventional,Abattoir,Saudi Arabia,GHGs,kg CO2e,0.589110861,0.043286266
695,Leather,goat,conventional,Abattoir,Saudi Arabia,GHGs,kg CO2e,0.503514398,0.03699687
696,Leather,goat,conventional,Abattoir,Senegal,GHGs,kg CO2e,0.503514398,0.03699687
697,Leather,goat,conventional,Tanning - RH_WB,Senegal,GHGs,kg CO2e,0.866120644,0.063640193
698,Leather,beef/calf,conventional,Tanning - RH_WB - Metal-free,Serbia,GHGs,kg CO2e,0.63735214,0.046830904
699,Leather,beef/calf,conventional,Tanning - WB_FL,Serbia,GHGs,kg CO2e,1.054171113,0.07745763
700,Synthetic Fibers,elastic,None,Extraction,Singapore,GHGs,kg CO2e,0.069097484,0.005077095
701,Leather,beef/calf,conventional,Animal rearing,Slovenia,GHGs,kg CO2e,16.96285714,1.246384671
702,Synthetic Fibers,polyester,conventional,Extraction,Slovenia,GHGs,kg CO2e,0.20320882,0.014931232
703,Leather,sheep/lamb,conventional,Abattoir,South Africa,GHGs,kg CO2e,0.665353836,0.048888393
704,Leather,sheep/goat,conventional,Abattoir,South Africa,GHGs,kg CO2e,0.690767981,0.050755755
705,Fur,None,None,Tanning - RH_WB,South Africa,GHGs,kg CO2e,0.860990449,0.06326324
706,Animal Fibers,wool,restorative grazing,Washing,South Africa,GHGs,kg CO2e,1.215371932,0.089302229
707,Synthetic Fibers,polyester,conventional,Processing,South Africa,GHGs,kg CO2e,14.216746,1.044607883
708,Leather,sheep/lamb,conventional,Animal rearing,South Africa,GHGs,kg CO2e,15.87890668,1.166738935
709,Plant Fibers,cotton,conventional,Crop farming,South Africa,GHGs,kg CO2e,1.724796571,0.126733367
710,Animal Fibers,wool,restorative grazing,Animal rearing,South Africa,GHGs,kg CO2e,55.55383541,4.081944942
711,Leather,beef/calf,conventional,Animal rearing,South Africa,GHGs,kg CO2e,48.47907905,3.56211106
712,Synthetic Fibers,nylon,conventional,Extraction,South Africa,GHGs,kg CO2e,0.951478599,0.069912063
713,Leather,beef/calf,conventional,Abattoir,Spain,GHGs,kg CO2e,0.513481904,0.037729256
714,Leather,sheep/lamb,conventional,Abattoir,Spain,GHGs,kg CO2e,0.454717668,0.033411419
715,Animal Fibers,cashmere,regenerated,Spinning Weaving and Dyeing,Spain,GHGs,kg CO2e,4.464513843,0.328040352
716,Animal Fibers,wool,conventional,Spinning Weaving and Dyeing,Spain,GHGs,kg CO2e,4.464513843,0.328040352
717,Plant Fibers,cotton,recycled,Spinning Weaving and Dyeing,Spain,GHGs,kg CO2e,4.264780493,0.313364488
718,Synthetic Fibers,elastic,None,Spinning Weaving and Dyeing,Spain,GHGs,kg CO2e,4.546113828,0.334036097
719,Synthetic Fibers,polyester,conventional,Spinning Weaving and Dyeing,Spain,GHGs,kg CO2e,4.546113828,0.334036097
720,Fur,lamb,None,Tanning - RH_WB,Spain,GHGs,kg CO2e,0.860990449,0.06326324
721,Leather,beef/calf,conventional,Tanning - WB_FL,Spain,GHGs,kg CO2e,1.054171113,0.07745763
722,Leather,sheep/lamb,conventional,Tanning - WB_FL,Spain,GHGs,kg CO2e,1.054171113,0.07745763
723,Animal Fibers,mohair,conventional,Washing,Spain,GHGs,kg CO2e,1.500463105,0.110249954
724,Leather,sheep/lamb,conventional,Animal rearing,Spain,GHGs,kg CO2e,11.45350648,0.841572548
725,Animal Fibers,mohair,conventional,Animal rearing,Spain,GHGs,kg CO2e,179.7295427,13.20603865
726,Leather,sheep/lamb,conventional,Abattoir,Sweden,GHGs,kg CO2e,0.454717668,0.033411419
727,Leather,beef/calf,conventional,Animal rearing,Sweden,GHGs,kg CO2e,16.88129472,1.240391686
728,Leather,sheep/lamb,conventional,Animal rearing,Sweden,GHGs,kg CO2e,11.36467718,0.835045612
729,Leather,beef/calf,conventional,Abattoir,Switzerland,GHGs,kg CO2e,0.513481904,0.037729256
730,Animal Fibers,mohair,restorative grazing,Spinning Weaving and Dyeing,Switzerland,GHGs,kg CO2e,4.106828963,0.301758638
731,Animal Fibers,wool,conventional,Spinning Weaving and Dyeing,Switzerland,GHGs,kg CO2e,4.106828963,0.301758638
732,Animal Fibers,wool,regenerated,Spinning Weaving and Dyeing,Switzerland,GHGs,kg CO2e,4.106828963,0.301758638
733,Animal Fibers,wool,restorative grazing,Spinning Weaving and Dyeing,Switzerland,GHGs,kg CO2e,4.106828963,0.301758638
734,Plant Fibers,cotton,conventional,Spinning Weaving and Dyeing,Switzerland,GHGs,kg CO2e,3.847772268,0.282723856
735,Plant Fibers,linen,organic,Spinning Weaving and Dyeing,Switzerland,GHGs,kg CO2e,3.847772268,0.282723856
736,Synthetic Fibers,nylon,conventional,Spinning Weaving and Dyeing,Switzerland,GHGs,kg CO2e,8.258211204,0.60679093
737,Leather,sheep/lamb,conventional,Tanning - RH_WB,Switzerland,GHGs,kg CO2e,0.866120644,0.063640193
738,Synthetic Fibers,nylon,conventional,Processing,Switzerland,GHGs,kg CO2e,18.07025374,1.327753166
739,Leather,sheep/lamb,conventional,Animal rearing,Switzerland,GHGs,kg CO2e,11.36436822,0.835022911
740,Synthetic Fibers,elastic,None,Extraction,Switzerland,GHGs,kg CO2e,0.069097484,0.005077095
741,Synthetic Fibers,nylon,conventional,Extraction,Switzerland,GHGs,kg CO2e,0.951478599,0.069912063
742,Plant Fibers,linen,conventional,Ginning,Taiwan,GHGs,kg CO2e,0.297664465,0.021871576
743,Synthetic Fibers,polyester,conventional,Processing,Taiwan,GHGs,kg CO2e,9.835368987,0.7226762
744,Plant Fibers,linen,conventional,Crop farming,Taiwan,GHGs,kg CO2e,1.288046157,0.094642133
745,Synthetic Fibers,elastic,None,Extraction,Taiwan,GHGs,kg CO2e,0.069097484,0.005077095
746,Synthetic Fibers,acrylic,None,Processing,Thailand,GHGs,kg CO2e,4.532560867,0.333040262
747,Synthetic Fibers,polyester,conventional,Extraction,Thailand,GHGs,kg CO2e,0.142631557,0.010480179
748,Leather,beef/calf,conventional,Abattoir,Tunisia,GHGs,kg CO2e,0.431654609,0.031716808
749,Leather,sheep/lamb,conventional,Abattoir,Tunisia,GHGs,kg CO2e,0.589709698,0.043330267
750,Synthetic Fibers,nylon,conventional,Processing,Tunisia,GHGs,kg CO2e,28.16073009,2.069173962
751,Leather,beef/calf,conventional,Animal rearing,Tunisia,GHGs,kg CO2e,19.05326451,1.399982127
752,Plant Fibers,linen,conventional,Crop farming,Tunisia,GHGs,kg CO2e,1.105231117,0.081209381
753,Animal Fibers,wool,conventional,Animal rearing,Tunisia,GHGs,kg CO2e,45.73133672,3.360214416
754,Synthetic Fibers,nylon,conventional,Extraction,Tunisia,GHGs,kg CO2e,0.951478599,0.069912063
755,Animal Fibers,silk,conventional,Spinning Weaving and Dyeing,Turkey,GHGs,kg CO2e,4.810086547,0.353432095
756,Animal Fibers,silk,organic,Spinning Weaving and Dyeing,Turkey,GHGs,kg CO2e,4.810086547,0.353432095
757,Animal Fibers,wool,conventional,Spinning Weaving and Dyeing,Turkey,GHGs,kg CO2e,4.810086547,0.353432095
758,Animal Fibers,wool,organic,Spinning Weaving and Dyeing,Turkey,GHGs,kg CO2e,4.810086547,0.353432095
759,Animal Fibers,wool,regenerated,Spinning Weaving and Dyeing,Turkey,GHGs,kg CO2e,4.810086547,0.353432095
760,Plant Fibers,hemp,None,Spinning Weaving and Dyeing,Turkey,GHGs,kg CO2e,4.667667695,0.342967545
761,Plant Fibers,linen,organic,Spinning Weaving and Dyeing,Turkey,GHGs,kg CO2e,4.667667695,0.342967545
